venueIndex,VenueId,Latitude,Longitude,category,visitedNum,categoryId
14308,4f6f7804e4b08610787b7bdb,40.676082,-73.74047,Shop & Service,63,8.0
14309,4f7044e3e4b0e0075d0dcd1f,40.760966,-73.885387,Travel & Transport,78,9.0
14310,4f7064ffe4b0e0075d2b4222,40.754187,-73.988596,Professional & Other Places,0,6.0
14311,4f7083bde4b0f839683ee246,40.721948,-73.98824,Food,3,3.0
14312,4f70a470e4b056aa958a5dee,40.716967,-74.01225,Residence,4,7.0
14313,4f7147c2e4b005ed80fa2d4f,40.781685,-73.788969,Residence,203,7.0
14314,4f719efce4b04c3d1681ae79,40.766587,-73.923551,Travel & Transport,22,9.0
14315,4f71aa93e4b00bcde29e9632,40.816777,-73.935342,Outdoors & Recreation,0,5.0
14316,4f71b147e4b0684643f3d624,40.850988,-73.882327,Travel & Transport,12,9.0
14317,4f71c34ce4b0be64211dada4,40.575514,-73.994484,Nightlife Spot,0,4.0
14318,4f71e4207beb1d18abcc9648,40.722364,-73.994336,Nightlife Spot,3,4.0
14319,4f72095ae4b007de90522a69,40.764628,-73.988142,Drink,10,2.0
14320,4f723f6d0cd6952d306be1ee,40.737746,-73.988199,Food,1,3.0
14321,4f7254f9e4b076a57bbed086,40.571588,-73.854004,Residence,0,7.0
14322,4f7267f2e4b059045a7a0e78,40.781295,-73.97594,Nightlife Spot,1,4.0
14323,4f728caae4b02c6aee87f66f,40.679293,-73.995706,Food,0,3.0
14324,4f72e93ee4b04cc205ef1ff1,40.756594,-74.001537,Arts & Entertainment,3,0.0
14325,4f733573e4b0adf5ac2c0a99,40.780467,-73.918346,Residence,3,7.0
14326,4f735502c2ee7d5387a2ce83,40.758879,-73.993735,Arts & Entertainment,0,0.0
14327,4f737c8cbb3dcf63c7e44655,40.846898,-73.786154,Nightlife Spot,0,4.0
14328,4f739f7ee4b0e7e859050fd4,40.617489,-74.024137,Residence,0,7.0
14329,4f73bc94e4b0e33c0d2401bc,40.725171,-73.983172,Nightlife Spot,62,4.0
14330,4f7478e47b0c456bf03551e1,40.76538,-73.977857,Shop & Service,20,8.0
14331,4f74a494e4b0da64dfe954dd,40.754597,-73.984234,Shop & Service,10,8.0
14332,4f74c576e4b0dd96b7379740,40.672898,-73.870744,Food,494,3.0
14333,4f74d0aee4b07d85bf9eaa0f,40.780429,-73.97473,Arts & Entertainment,9,0.0
14334,4f74d469e4b08bc8e4a7476c,40.78001,-73.792878,Travel & Transport,127,9.0
14335,4f7509904fc637c1885b01ef,40.715964,-73.953245,Arts & Entertainment,0,0.0
14336,4f7517e8e4b0f62bd306a1dd,40.621783,-74.031636,Nightlife Spot,0,4.0
14337,4f759ecfe4b0f41a37ae150e,40.82719,-73.921478,Outdoors & Recreation,0,5.0
14338,4f75aa42e4b09b052968ea8c,40.609097,-73.93653,Outdoors & Recreation,14,5.0
14339,4f75b8e7e4b0b8451d425348,40.672956,-73.870842,Food,699,3.0
14340,4f75ce0fe4b00446b3f08630,40.689428,-73.827579,Professional & Other Places,0,6.0
14341,4f76254fe4b08795796e5a36,40.726239,-74.007269,Shop & Service,0,8.0
14342,4f7687ffe4b0b009ed720a1e,40.584675,-73.808308,Outdoors & Recreation,4,5.0
14343,4f779800e4b0b009ee7976b2,40.76685,-73.921604,College & University,31,1.0
14344,4f77a50fe4b05cde611bd97c,40.73339,-73.991482,Food,0,3.0
14345,4f77e3d9e4b06ff836a5b1d9,40.723889,-73.950485,Food,0,3.0
14346,4f786df5e4b0df5437a0d576,40.741611,-74.001164,Drink,0,2.0
14347,4f787edae4b0e91fa7ebeffe,40.741795,-73.990538,Outdoors & Recreation,0,5.0
14348,4f79a0cce4b06bb78057f47c,40.861332,-73.890285,Professional & Other Places,0,6.0
14349,4f79a81ae4b09489387bafb6,40.832612,-73.915352,Food,75,3.0
14350,4f79ca39e4b0633649b6e5c7,40.791706,-73.94525,Food,0,3.0
14351,4f79e2cfe4b0cd1b3494f373,40.736167,-74.005318,Outdoors & Recreation,2,5.0
14352,4f79e6f2e4b040208e76a8cc,40.745341,-73.979982,College & University,17,1.0
14353,4f79e8447b0c234116678521,40.772661,-73.958373,Shop & Service,0,8.0
14354,4f79ee40e4b06ff838782fae,40.761561,-73.977066,Arts & Entertainment,1,0.0
14355,4f7a18e6e4b02f1b2c342870,40.773854,-73.907642,Shop & Service,1,8.0
14356,4f7a46d8e4b0c69aa3802c19,40.755861,-73.953616,Residence,179,7.0
14357,4f7aa7efe4b0ddbcd46a0fa8,40.866872,-73.890905,Professional & Other Places,1,6.0
14358,4f7af17ee4b07aaa5ce3bf0b,40.728132,-73.993147,Shop & Service,18,8.0
14359,4f7b0c3ae4b054bfe4877950,40.658807,-73.996033,Food,2,3.0
14360,4f7b11d3e4b01ee86808da9c,40.740535,-73.994845,Outdoors & Recreation,60,5.0
14361,4f7b2878e4b0d7b576c06ea2,40.751012,-73.986828,Food,1,3.0
14362,4f7b61f6e4b07aaa5d524842,40.738876,-73.992802,Food,5,3.0
14363,4f7c1bb8e4b086fa1ecca12e,40.738005,-73.978891,Outdoors & Recreation,1,5.0
14364,4f7c5ccee4b077ebda175fff,40.758557,-73.765437,Residence,0,7.0
14365,4f7c7404e4b0726c394e1284,40.627387,-73.962177,Professional & Other Places,1,6.0
14366,4f7c75a8e4b0be9cab8408be,40.701425,-73.918346,Residence,0,7.0
14367,4f7ce3fde4b09204d205c14d,40.853033,-73.931317,Residence,0,7.0
14368,4f7d1adfe4b0fe0941051919,40.785491,-73.953616,Residence,0,7.0
14369,4f7da7d8a17c71f9d1a0bfd2,40.784441,-73.825228,Arts & Entertainment,11,0.0
14370,4f7db27ee4b02c4143dfae87,40.741658,-74.001198,Food,0,3.0
14371,4f7de7250cd6833371eac5c2,40.722128,-73.988425,Food,1,3.0
14372,4f7de8cd7bebffc0d0283cf1,40.773246,-73.86956,Travel & Transport,3,9.0
14373,4f7dff1de4b09d309a6d3bd3,40.701566,-73.98888,Residence,17,7.0
14374,4f7e2a6de4b08f16dffe6457,40.761286,-73.986811,Outdoors & Recreation,2,5.0
14375,4f7e2b4be4b049fd32efe7be,40.803112,-73.956403,Drink,4,2.0
14376,4f7e3286e4b0431023524840,40.759222,-73.985961,Arts & Entertainment,0,0.0
14377,4f7e38d1121dfa83285cc96b,40.7565,-74.002418,Professional & Other Places,2,6.0
14378,4f7e5e56e4b04fb0c30a1b46,40.735237,-73.991046,Outdoors & Recreation,5,5.0
14379,4f7e62a3e4b043dab437a2ef,40.856999,-73.867816,Outdoors & Recreation,8,5.0
14380,4f7ee433e4b0431023e13878,40.74271,-73.987517,Professional & Other Places,11,6.0
14381,4f7efafde5e8cf764f54b073,40.704034,-73.986697,Professional & Other Places,0,6.0
14382,4f7eff09e4b02164d9a1a52c,40.746939,-73.993451,Drink,6,2.0
14383,4f7f4446754a7bf483d6e1df,40.756392,-73.9779,Food,1,3.0
14384,4f7f4579754a7bf483d70288,40.728852,-74.00529,Food,4,3.0
14385,4f7f47b1754a7bf483d742d0,40.718689,-74.000924,Food,5,3.0
14386,4f7f4ac3e4b06aeda3748b9e,40.851721,-73.928315,Residence,1,7.0
14387,4f7f4df2754a7bf483d814c8,40.760895,-73.967063,Food,0,3.0
14388,4f7f5c51e4b01cb9cbeace41,40.790099,-73.94436,Food,37,3.0
14389,4f7f7611e4b09855f239377e,40.749524,-73.951857,Travel & Transport,0,9.0
14390,4f7f8b86e4b088077df30175,40.690638,-73.995748,Food,0,3.0
14391,4f7f8f02e4b088077df699e0,40.767094,-73.962642,Shop & Service,7,8.0
14392,4f7fb35ee4b02f457f5312c8,40.836696,-73.94374,Outdoors & Recreation,3,5.0
14393,4f8019b0e4b0e160b8e80e6b,40.823865,-73.944171,Professional & Other Places,75,6.0
14394,4f80323fe4b085b99aaefd4d,40.684262,-73.730262,Travel & Transport,0,9.0
14395,4f808349e4b00084da6bcd9d,40.852118,-73.931657,Shop & Service,0,8.0
14396,4f808898e4b0e160b95dcb8f,40.730746,-73.997089,Arts & Entertainment,9,0.0
14397,4f80a871e4b0a6d0b654f7dc,40.754471,-73.963228,Nightlife Spot,15,4.0
14398,4f80abd1e4b0c7b8555e1994,40.761814,-73.958314,Professional & Other Places,1,6.0
14399,4f80bcdde4b0fdf501abbe87,40.677235,-73.979935,Food,0,3.0
14400,4f80ed31e4b0bc141791c877,40.80389,-73.969019,College & University,0,1.0
14401,4f80f2bee4b0cd6f623a464d,40.747594,-73.987568,Nightlife Spot,1,4.0
14402,4f81158ce4b09a14776ced2f,40.596188,-73.948029,College & University,3,1.0
14403,4f819cbae4b02f45811404ba,40.759937,-73.976101,Arts & Entertainment,12,0.0
14404,4f81c87be4b05766b2f29d06,40.751977,-73.987545,Food,8,3.0
14405,4f8213e6e4b042dc225bf065,40.745025,-74.006368,Outdoors & Recreation,5,5.0
14406,4f8214efe4b06d09fac0f7e6,40.641746,-73.792057,Travel & Transport,13,9.0
14407,4f823eede4b0fc8b1a3a9e7d,40.692793,-73.788969,Residence,0,7.0
14408,4f826e0ce4b0092780daead2,40.7061,-73.937122,Shop & Service,0,8.0
14409,4f832179e4b0c0cb0603547a,40.73916,-73.989525,Professional & Other Places,2,6.0
14410,4f832be7e4b00d74845e38f3,40.762377,-73.974621,Nightlife Spot,0,4.0
14411,4f83436de4b0cd6f646ab23a,40.780436,-73.962418,Arts & Entertainment,1,0.0
14412,4f83572f0039b22c78c5df00,40.752946,-73.972771,Professional & Other Places,43,6.0
14413,4f837815e4b0832882f467a4,40.720494,-73.994358,Food,2,3.0
14414,4f840cd0e4b03e850b880f25,40.792867,-73.926691,Arts & Entertainment,0,0.0
14415,4f844c6fe4b0059705cb042c,40.742675,-73.82492,Food,0,3.0
14416,4f8468d2be770a0649313299,40.764454,-73.999164,Food,0,3.0
14417,4f8477a6e4b08bbbe8fbf356,40.75286,-73.972991,Food,4,3.0
14418,4f84a8c9e4b029c3aec8ec0b,40.770691,-73.964424,Residence,0,7.0
14419,4f854d1abb3d670e74af1871,40.795391,-73.925714,Arts & Entertainment,0,0.0
14420,4f858e21e4b0a7ed05b16fa8,40.69944,-73.92347,Professional & Other Places,2,6.0
14421,4f858f16e4b062a5567c12c4,40.643109,-73.983272,Professional & Other Places,39,6.0
14422,4f859cd9e4b0f0cde081bc6e,40.760643,-73.975602,Professional & Other Places,1,6.0
14423,4f85dadee4b0657ba80a6c06,40.676516,-74.000986,Residence,0,7.0
14424,4f860f7de4b0f18937861f61,40.745092,-73.988395,Nightlife Spot,3,4.0
14425,4f86176ee4b0fa91a10ad1b6,40.731027,-74.004371,Food,0,3.0
14426,4f863e29e4b0a1e087c526c7,40.757066,-73.947012,Residence,125,7.0
14427,4f864206e4b0820432f2d7c4,40.729397,-73.984951,Professional & Other Places,5,6.0
14428,4f8648b5e4b0a7faca31ff99,40.721341,-73.98888,Residence,1,7.0
14429,4f86c831e4b0af4fd04719e2,40.784745,-73.977152,Shop & Service,0,8.0
14430,4f86cb13e4b05dd564791c7d,40.694945,-73.994507,Food,0,3.0
14431,4f86d1d2e4b0f1893822cc85,40.757981,-73.98242,Drink,3,2.0
14432,4f86f4c4e4b027051151b490,40.74064,-73.987813,Food,0,3.0
14433,4f86fbade4b0dc6fc5096bcb,40.772596,-73.973926,Outdoors & Recreation,91,5.0
14434,4f872990e4b0ab0c1900349b,40.729816,-73.986794,Food,0,3.0
14435,4f874d66e4b0e6f34694b474,40.680272,-73.974695,Drink,0,2.0
14436,4f876746e4b013a97eb10009,40.72489,-73.990415,Food,0,3.0
14437,4f8791f8e4b013a97ed4fe28,40.745011,-73.985261,Travel & Transport,0,9.0
14438,4f87e8f6e4b047d848ac1e47,40.719942,-74.004905,Professional & Other Places,0,6.0
14439,4f884d5ce4b0089de7d31d44,40.72004,-73.999109,Drink,0,2.0
14440,4f8860a7e4b0cec3aa3eed76,40.73108,-74.004807,Food,2,3.0
14441,4f886877e4b0bae8961c32ca,40.769447,-73.996119,Professional & Other Places,0,6.0
14442,4f886f437b0c6e11520bb1b2,40.704774,-73.94186,Residence,0,7.0
14443,4f88b466e4b03a0f24c70202,40.744828,-73.99919,Food,0,3.0
14444,4f88c077e4b005979da5c996,40.686142,-73.943648,Food,30,3.0
14445,4f88ffd4e4b04a075e3fe650,40.745047,-73.988929,Shop & Service,1,8.0
14446,4f893599e4b060b7f7340259,40.587806,-74.094631,Residence,0,7.0
14447,4f89616be4b09efba168baa2,40.868487,-73.911965,Professional & Other Places,0,6.0
14448,4f89b423e4b0e67b8559ed82,40.707324,-74.008595,Shop & Service,0,8.0
14449,4f8a09f0e4b037c01f7a37bd,40.71635,-73.992756,Food,1,3.0
14450,4f8a95a6e4b09efba28f22ad,40.790194,-73.954268,Travel & Transport,4,9.0
14451,4f8b3b6ee4b076717c7c05f2,40.769663,-73.94882,Outdoors & Recreation,0,5.0
14452,4f8b417de4b0bae898ba18a9,40.873841,-73.864829,Residence,0,7.0
14453,4f8b5b55e4b005c392ef5c91,40.851772,-73.928247,Travel & Transport,3,9.0
14454,4f8b6d2ce4b05ae88ab4300d,40.760642,-73.968152,Shop & Service,0,8.0
14455,4f8b8038e4b0ab0c1cf1a538,40.634952,-74.009823,Outdoors & Recreation,0,5.0
14456,4f8ba1fee4b002b90d47381d,40.71077,-73.967662,Nightlife Spot,0,4.0
14457,4f8bad82e4b05ae88ae6dc6a,40.744718,-73.971091,Outdoors & Recreation,27,5.0
14458,4f8bf1fee4b0ab0c1d4a0158,40.684996,-73.94186,Residence,39,7.0
14459,4f8c0b12e4b04a0760f5e51e,40.776815,-73.955473,Drink,4,2.0
14460,4f8c0e19e4b0a95f96456d93,40.699677,-73.808859,Professional & Other Places,55,6.0
14461,4f8c5995e4b00597a0fd48fe,40.746737,-73.98262,Outdoors & Recreation,39,5.0
14462,4f8c653fe4b0cec3adfd3566,40.755862,-73.979218,Professional & Other Places,6,6.0
14463,4f8c76d6e4b04a07616ddd3f,40.726882,-73.983637,Nightlife Spot,0,4.0
14464,4f8c801fe4b0e5ed774c0951,40.729064,-74.011288,Professional & Other Places,0,6.0
14465,4f8ca5e0e4b0cbdd4aee48cd,40.739612,-74.006236,Food,2,3.0
14466,4f8cb5fae4b013d9a4999fa9,40.74295,-73.882286,Professional & Other Places,13,6.0
14467,4f8cb6bfe4b03758900ba5ab,40.727777,-74.002575,Food,0,3.0
14468,4f8e1e88e4b0342ed07337da,40.631128,-73.951053,College & University,1,1.0
14469,4f8eec3ae4b0603e8916cdcd,40.722543,-73.997769,Food,0,3.0
14470,4f8f100f0cd683bb19e02a95,40.75124,-73.991804,Shop & Service,0,8.0
14471,4f8f480ce4b06b50aec5da08,40.593621,-74.16162,Food,0,3.0
14472,4f8f514ee4b000f3fb3b903f,40.624321,-74.081091,Outdoors & Recreation,8,5.0
14473,4f900c3ee4b07368273ec967,40.669783,-73.987191,Food,1,3.0
14474,4f900fd4e4b0051a3c738b59,40.685006,-73.991345,Professional & Other Places,0,6.0
14475,4f9012f6e4b0926efaa80aa8,40.758997,-73.967326,Professional & Other Places,0,6.0
14476,4f905671e4b05b1cb7740ec4,40.73785,-73.991563,Professional & Other Places,0,6.0
14477,4f9056f2d5fbb1947e8973bf,40.756149,-73.97157,Food,2,3.0
14478,4f90581ae4b027bf9d4c190b,40.784131,-73.836143,Professional & Other Places,0,6.0
14479,4f908331e4b0cdbb6a6a4190,40.713098,-74.016101,Arts & Entertainment,3,0.0
14480,4f90c092a17c6b2a1ea5f79b,40.714037,-73.987255,Food,0,3.0
14481,4f90c41de4b07256ede0e54a,40.781685,-73.788969,Residence,104,7.0
14482,4f911fece4b020a51d20a070,40.646859,-73.790494,Travel & Transport,0,9.0
14483,4f91dd51c2ee283f4c41a23f,40.747988,-73.987534,Food,0,3.0
14484,4f91ddc2e4b020a51dd1121a,40.745003,-73.998013,Arts & Entertainment,7,0.0
14485,4f91e191e4b0c9a2aa2901c6,40.851892,-73.931611,Food,0,3.0
14486,4f91f44de4b0ccf0719b380e,40.59024,-73.900752,Outdoors & Recreation,16,5.0
14487,4f91fb27e4b02d88431cfce9,40.731133,-74.008658,Professional & Other Places,0,6.0
14488,4f920bb5e4b076d2c9f968cc,40.600766,-73.939504,Arts & Entertainment,3,0.0
14489,4f92798de4b04c3ff91757d0,40.676879,-73.972279,Food,0,3.0
14490,4f92a5f2bb3d34cccad23eeb,40.758327,-73.971033,Outdoors & Recreation,16,5.0
14491,4f92b16b7bebe19a385a647a,40.795683,-73.966731,Outdoors & Recreation,19,5.0
14492,4f92ba92d5fbcd620a945d19,40.753044,-73.975604,Outdoors & Recreation,9,5.0
14493,4f92bed5e4b03742d99e780b,40.677019,-73.778263,Shop & Service,3,8.0
14494,4f92f25c121d5762957952e4,40.820954,-73.949704,College & University,12,1.0
14495,4f933a34e4b04c0b8ce16750,40.772571,-73.827987,Arts & Entertainment,29,0.0
14496,4f934254e4b0d0d988e6cdb7,40.701787,-73.986639,Drink,1,2.0
14497,4f9349b4e4b0599b4ed52fb8,40.718156,-74.000068,Drink,0,2.0
14498,4f934cb7e4b08038d7cd41e9,40.803129,-73.966786,Residence,157,7.0
14499,4f934ddae4b03330aa41667e,40.770175,-73.971814,Arts & Entertainment,0,0.0
14500,4f934f7ce4b0a20c2659728f,40.76448,-73.981927,Nightlife Spot,3,4.0
14501,4f9352b4e4b0082565b64ccb,40.604592,-73.992453,Outdoors & Recreation,28,5.0
14502,4f9354d1e4b01b898fad0a2a,40.802857,-73.956558,Professional & Other Places,2,6.0
14503,4f9374cfe4b0ab5f0a11685f,40.620964,-74.022903,Travel & Transport,19,9.0
14504,4f937cf3e4b03cc49cf8f23f,40.859834,-73.907079,Outdoors & Recreation,0,5.0
14505,4f93953ee4b0a20c2689664a,40.743846,-73.994151,Outdoors & Recreation,17,5.0
14506,4f93baf21081cba0060643f0,40.817804,-73.857286,Outdoors & Recreation,68,5.0
14507,4f93f1997716a72f6153beb0,40.742777,-74.000633,Residence,21,7.0
14508,4f93f1c8e5e828f50a2b81d1,40.758018,-73.992255,Residence,152,7.0
14509,4f93f4587716a72f615403fc,40.741128,-74.007125,Professional & Other Places,21,6.0
14510,4f9418b06d8616b288d46c91,40.724836,-73.999336,Outdoors & Recreation,10,5.0
14511,4f9499b5e4b0aed8207c601e,40.766276,-73.986954,Food,0,3.0
14512,4f949d25e4b03330ab2e7a2b,40.734827,-73.986202,Food,0,3.0
14513,4f949e36121d576295a71525,40.716745,-74.011717,Outdoors & Recreation,8,5.0
14514,4f94beb7e4b04c0b8df4069b,40.752018,-73.971217,Outdoors & Recreation,0,5.0
14515,4f94c3a1e4b04c0ca00ddf4f,40.763549,-73.758861,Outdoors & Recreation,14,5.0
14516,4f954ba0e4b0f6392688848f,40.649392,-73.958251,College & University,0,1.0
14517,4f954e2de4b06ce8599b6447,40.771428,-73.982994,Professional & Other Places,0,6.0
14518,4f955d34e4b0b65a8c7f2d7e,40.754382,-73.978882,Food,1,3.0
14519,4f956395e4b01b899114cfcb,40.754079,-73.999167,Professional & Other Places,0,6.0
14520,4f95a354e4b04c0b8e8f452f,40.800914,-73.959101,Shop & Service,121,8.0
14521,4f95baa6e4b0b10b9c076597,40.750854,-73.946197,Shop & Service,17,8.0
14522,4f95cf8bd5fb282730b426c5,40.769768,-73.954403,Nightlife Spot,0,4.0
14523,4f95f358e4b0266a4f369889,40.751007,-73.945571,Nightlife Spot,5,4.0
14524,4f968214e4b0d66800312465,40.745571,-73.976279,Travel & Transport,164,9.0
14525,4f969d9ee4b0c9bdccab3c57,40.740791,-73.976693,Residence,14,7.0
14526,4f96f333e4b01cb74e8d77aa,40.755828,-73.977032,Food,0,3.0
14527,4f9707e5e4b0dff9a1604934,40.718783,-73.985152,Food,1,3.0
14528,4f97105ce4b00557e67ab982,40.7783,-73.963555,Arts & Entertainment,0,0.0
14529,4f9717bde4b000e74c1efedd,40.75048,-74.003367,Nightlife Spot,1,4.0
14530,4f971bcae4b0dc75e5cd3ba2,40.804007,-73.939739,Travel & Transport,3,9.0
14531,4f97461de4b0f2657c28bf59,40.731055,-73.98871,Food,0,3.0
14532,4f9762a7e4b0f20f8d70fd6b,40.656359,-73.741902,Residence,16,7.0
14533,4f9769e6e4b01d1bb6f9db2d,40.699864,-73.803494,Travel & Transport,0,9.0
14534,4f980aa9e4b0d1561acbfc7e,40.753843,-73.987419,Drink,26,2.0
14535,4f983430a17cf4e1f938efc6,40.761171,-73.909407,Food,1,3.0
14536,4f983973e4b00d95b76ef28a,40.798497,-73.961466,Residence,19,7.0
14537,4f984ef3e4b0a6559c7cc3c4,40.798426,-73.961448,Residence,16,7.0
14538,4f9889d7e4b037b56907ef11,40.810991,-73.943161,Drink,3,2.0
14539,4f98edffe4b0dfd7ff4b23f3,40.706889,-73.818512,Residence,2,7.0
14540,4f9975f9e4b078b728971d96,40.746633,-73.981623,Professional & Other Places,0,6.0
14541,4f998e3fe4b0dec19863224d,40.65704,-73.767738,Drink,0,2.0
14542,4f99aa87a17cee5603ee93c8,40.726755,-74.002715,Food,1,3.0
14543,4f99bcb2e4b01c2755988717,40.752729,-73.98871,Professional & Other Places,0,6.0
14544,4f99d157e4b0f4da80aef17b,40.753268,-73.969731,Food,0,3.0
14545,4f99d710e4b0c308b6c6c028,40.743811,-73.972629,Professional & Other Places,0,6.0
14546,4f99ea03e4b0ad4332b36eba,40.70676,-73.923218,Nightlife Spot,0,4.0
14547,4f99f9cbe4b0c308b6dffff4,40.865178,-73.918826,Nightlife Spot,0,4.0
14548,4f99fe6be4b0ca76e63941d8,40.735856,-73.97407,Arts & Entertainment,13,0.0
14549,4f9a0f83e4b0ba5e8efdaf02,40.697881,-73.929716,Arts & Entertainment,2,0.0
14550,4f9a3d01e4b0a4ddf157cecd,40.809106,-73.952546,Arts & Entertainment,0,0.0
14551,4f9aab6c003929361b5de462,40.73282,-73.986086,Food,0,3.0
14552,4f9af137e4b0de6266d4243a,40.775472,-73.874795,Travel & Transport,1,9.0
14553,4f9b11ace4b0b34c42d9ac49,40.785887,-73.984946,Outdoors & Recreation,1,5.0
14554,4f9b2e8ae4b0b04583fe2f43,40.670622,-73.978564,Food,3,3.0
14555,4f9b8176e4b0de62673eca1f,40.780129,-73.792792,Nightlife Spot,117,4.0
14556,4f9bff42e4b01da4ffcb8814,40.870715,-73.859549,Residence,0,7.0
14557,4f9c1bd6e4b0609168999c3b,40.681973,-73.958785,Food,0,3.0
14558,4f9c2a6be4b0e1cbfeebd9b0,40.706698,-74.012026,College & University,5,1.0
14559,4f9c3302e4b0f1efa7ea0e56,40.671789,-73.806516,Arts & Entertainment,198,0.0
14560,4f9c3d51e4b008dde19f7fa8,40.739294,-73.927012,Shop & Service,0,8.0
14561,4f9c44ede4b0e1cbff03ed5f,40.771972,-73.971246,Arts & Entertainment,0,0.0
14562,4f9c7bc9e4b0873b678dd0dd,40.732563,-73.98537,Nightlife Spot,2,4.0
14563,4f9c81e0e4b0d8e622d7510b,40.729379,-73.989376,Food,0,3.0
14564,4f9ca0aee4b061449328ab51,40.682201,-73.995931,Food,6,3.0
14565,4f9ca67d77164e320e0ae1e3,40.766225,-73.910716,Residence,154,7.0
14566,4f9d744fe4b033ffd4b336ef,40.78646,-73.789426,Outdoors & Recreation,6,5.0
14567,4f9e2b2ae4b065054d8a0aea,40.868388,-73.890805,Residence,15,7.0
14568,4f9e4a03e4b03d83ee1420e1,40.857628,-73.900257,Residence,7,7.0
14569,4f9e7c2ee4b0d2bd647027b5,40.695579,-73.822691,Travel & Transport,21,9.0
14570,4f9e9a90e4b017646783bf78,40.740333,-73.995976,Arts & Entertainment,0,0.0
14571,4f9f2577c2eea55dddf4b9e1,40.72695,-73.984144,Nightlife Spot,1,4.0
14572,4f9f6006e4b08f85153de834,40.731251,-73.992039,Professional & Other Places,11,6.0
14573,4f9f60fb6de4b6754251dc4b,40.723188,-73.959623,Arts & Entertainment,0,0.0
14574,4f9f70c5e4b061430ded05d7,40.749323,-73.977126,Residence,0,7.0
14575,4f9fdc59e4b0410091f42f1c,40.848392,-73.934389,Nightlife Spot,0,4.0
14576,4f9fdf55e4b0ed3961ed5644,40.754767,-73.998191,Professional & Other Places,0,6.0
14577,4fa00d42e4b09382e72ce682,40.692736,-73.982443,Professional & Other Places,0,6.0
14578,4fa01906e4b0dc03c7171c7a,40.724892,-73.9513,Nightlife Spot,0,4.0
14579,4fa04ad3e4b0285b79b0a6f4,40.71405,-73.959841,Arts & Entertainment,0,0.0
14580,4fa091f7e4b0f2a774d0c083,40.821698,-73.912246,Food,160,3.0
14581,4fa0bcc1e4b0f5a96db8c557,40.727055,-73.947174,Outdoors & Recreation,0,5.0
14582,4fa12fa6e4b033a85a00f610,40.701113,-73.842007,Travel & Transport,21,9.0
14583,4fa13005e4b00c2d65cfaea1,40.700159,-73.833047,Travel & Transport,9,9.0
14584,4fa13042e4b0bed4fb0c5faf,40.69976,-73.832415,Travel & Transport,14,9.0
14585,4fa16401e4b0dae72e3925a3,40.744225,-73.984039,Nightlife Spot,0,4.0
14586,4fa164b5e4b0cca3845819d1,40.782796,-73.97881,Food,4,3.0
14587,4fa17211e4b0d3606a4757b2,40.675016,-73.999431,Food,1,3.0
14588,4fa18ef7e4b0343b0966aec7,40.783818,-73.94186,Residence,8,7.0
14589,4fa1958be4b05ff179e65f8c,40.718289,-73.962998,Professional & Other Places,2,6.0
14590,4fa19cb4e4b0ab90fc8b0421,40.706054,-73.922087,Food,0,3.0
14591,4fa1eff0e4b065011abcf593,40.814385,-73.957649,Nightlife Spot,0,4.0
14592,4fa2aae3e4b0e9eb09cd3954,40.710052,-73.985356,Professional & Other Places,2,6.0
14593,4fa2c66ae4b0dc1d01359ad5,40.726486,-74.005089,Food,464,3.0
14594,4fa2daa6e4b0bd954f37af96,40.649333,-74.006598,Residence,10,7.0
14595,4fa32750e4b09571dd7f1feb,40.760922,-73.885324,Professional & Other Places,12,6.0
14596,4fa33c24e4b017a5de53317f,40.71464,-73.996418,Residence,0,7.0
14597,4fa34aa4e4b0bbcd4859bd53,40.725466,-73.990036,Food,2,3.0
14598,4fa4127ae4b047f0eb39b535,40.576844,-73.98133,Shop & Service,79,8.0
14599,4fa45ac5e4b01208f9e33059,40.748041,-73.99224,Professional & Other Places,34,6.0
14600,4fa45daae4b0fd4c3e369a33,40.821704,-73.954061,Shop & Service,0,8.0
14601,4fa4a231e4b09571de93b9a7,40.75922,-73.9888,Food,82,3.0
14602,4fa52975e4b0ac15cf7e0828,40.757533,-73.965371,Residence,0,7.0
14603,4fa555a7e4b01208fa99a6c0,40.706173,-74.001278,Food,0,3.0
14604,4fa5646ee4b012fefd552649,40.75837,-73.987987,Arts & Entertainment,6,0.0
14605,4fa5a8d5e4b054830719e405,40.808753,-73.945198,Nightlife Spot,6,4.0
14606,4fa5dd7ae4b08e1f8935b535,40.787597,-73.943373,Food,14,3.0
14607,4fa68224e4b0b487ced16a59,40.672186,-73.980687,Professional & Other Places,3,6.0
14608,4fa6adc9e4b0fed482bb1812,40.72531,-73.98358,Food,0,3.0
14609,4fa6eb0ce4b0548307fe9266,40.681729,-73.934602,Nightlife Spot,0,4.0
14610,4fa77994754a1bcf20f3e633,40.874503,-73.909814,Travel & Transport,14,9.0
14611,4fa7efb1e4b0fc2afccec4ab,40.622972,-74.004905,Shop & Service,2,8.0
14612,4fa8262ee4b0baf7cf42cad7,40.726302,-73.730433,Professional & Other Places,15,6.0
14613,4fa83624e4b072b117faf84e,40.755349,-73.993451,Professional & Other Places,0,6.0
14614,4fa862b3e4b0ebff2f749f06,40.715152,-74.014775,Food,0,3.0
14615,4fa86af4e4b04e4b0676ad8c,40.80159,-73.942595,Outdoors & Recreation,0,5.0
14616,4fa87072e4b00b5cf09c811d,40.727088,-74.000045,Arts & Entertainment,4,0.0
